"","continent","Year","Code","Meat.consumption.per.capita..kilograms.per.year.","cgdppc","Mutton...goat..kg.","Beef.and.buffalo..kg.","Pigmeat..kg.","Poultry..kg.","macrocontinent","state","chrstprot","chrstcat","chrstorth","chrstang","chrstothr","chrstgen","judorth","jdcons","judref","judothr","judgen","islmsun","islmshi","islmibd","islmnat","islmalw","islmahm","islmothr","islmgen","budmah","budthr","budothr","budgen","zorogen","hindgen","sikhgen","shntgen","bahgen","taogen","jaingen","confgen","syncgen","anmgen","nonrelig","othrgen","sumrelig","pop","chrstprotpct","chrstcatpct","chrstorthpct","chrstangpct","chrstothrpct","chrstgenpct","judorthpct","judconspct","judrefpct","judothrpct","judgenpct","islmsunpct","islmshipct","islmibdpct","islmnatpct","islmalwpct","islmahmpct","islmothrpct","islmgenpct","budmahpct","budthrpct","budothrpct","budgenpct","zorogenpct","hindgenpct","sikhgenpct","shntgenpct","bahgenpct","taogenpct","jaingenpct","confgenpct","syncgenpct","anmgenpct","nonreligpct","othrgenpct","sumreligpct","total","dualrelig","datatype","sourcereliab","recreliab","reliabilevel","Version","sourcecode","christians_share","jews_share","muslims_share","nonrelig_share","hindus_share","buddists_share","folk_share","other_share","Country","urbanisation","Meat live weight, cattle","Meat live weight, chicken","Meat live weight, goat","Meat live weight, pig","Item","deflated"
"38","Andean Latin America",1973,"ECU",17.13,4104,1.19,8.57,5.18,1.69,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90974,0.00016,0,0.00064,0,0.00016,0.00168,0.00068,NA,41.129,12777306.0653116,35607126.875869,20338303.0952473,19046702.9741923,"Cereals, nes",204096101.637331
"39","Andean Latin America",1973,"PER",20.73,3661,2.41,6.34,3.76,5.79,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94028,0.00016,0,0.00136,0,0.00064,0.0058,0.00024,NA,59.839,12777306.0653116,35607126.875869,20338303.0952473,19046702.9741923,"Cereals, nes",204096101.637331
"40","Andean Latin America",1974,"BOL",31.76,2116,4.93,13.66,7.16,4.41,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95072,8e-05,4e-05,0.00986,0,2e-04,0.00622,0.00224,NA,41.0064,21105986.9606347,58965402.106439,41312178.1622211,31256127.9576489,"Cereals, nes",387058570.506846
"41","Andean Latin America",1974,"PER",21.63,3752,2.61,5.89,3.77,7.02,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93004,8e-05,0,0.00138,0,0.00032,0.0057,0.00012,NA,60.65,21105986.9606347,58965402.106439,41312178.1622211,31256127.9576489,"Cereals, nes",387058570.506846
"42","Andean Latin America",1974,"ECU",18.53,4646,1.19,9.52,5.41,1.95,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89072,8e-05,0,0.00032,0,8e-05,0.00084,0.00034,NA,41.746,21105986.9606347,58965402.106439,41312178.1622211,31256127.9576489,"Cereals, nes",387058570.506846
"43","Andean Latin America",1975,"ECU",19.06,4716,1.2,9.74,5.67,1.9,"Americas",130,79070,6354440,0,0,30500,6464010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442990,6464010,6907000,0.0114,0.92,0,0,0.0044,0.9359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641,0.9359,1,0,24,9,24,"Medium",1.1,2,1.8717,0,0,0,0,0,0,0,"Ecuador",42.363,25844065.6660833,72068824.7967588,41312178.1622211,38581782.9477229,"Cereals, nes",587045354.661546
"44","Andean Latin America",1975,"PER",22.34,3979,2.18,5.84,3.64,8.4,"Americas",135,150000,14402950,0,0,0,14552950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,21500,501550,14659450,15161000,0.0099,0.95,0,0,0,0.9599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056,0.0014,0.0331,0.9669,1,0,24,9,24,"Medium",1.1,2,1.9198,0,0,0.0014,0,0,0.0056,0,"Peru",61.461,25844065.6660833,72068824.7967588,41312178.1622211,38581782.9477229,"Cereals, nes",587045354.661546
"45","Andean Latin America",1975,"BOL",33.43,2162,4.89,13.68,7.39,5.88,"Americas",145,149530,4521050,1300,130,0,4672010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,51000,8990,4750010,4759000,0.0314,0.95,3e-04,0,0,0.9817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057,0.0107,0.0019,0.9981,1,0,24,9,24,"Medium",1.1,2,1.9634,0,0,0.0107,0,0,0.0057,0,"Bolivia (Plurinational State of)",41.314,25844065.6660833,72068824.7967588,41312178.1622211,38581782.9477229,"Cereals, nes",587045354.661546
"46","Andean Latin America",1976,"BOL",34.63,2240,5.08,14.36,7.57,6.05,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96606,0.00012,4e-05,0.009,0,0.00028,0.0052,0,NA,42.1414,25844065.6660833,72068824.7967588,41312178.1622211,38581782.9477229,"Cereals, nes",782727139.548729
"47","Andean Latin America",1976,"PER",22.59,3880,2.22,5.79,3.56,8.8,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92946,8e-05,0,0.00192,0,8e-05,0.0055,0.00014,NA,62.0836,25844065.6660833,72068824.7967588,41312178.1622211,38581782.9477229,"Cereals, nes",782727139.548729
"48","Andean Latin America",1976,"ECU",19.4,4988,1.2,9.56,5.93,2.15,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88236,4e-05,0,0.00034,0,4e-05,0.00042,0.00026,NA,43.2826,25844065.6660833,72068824.7967588,41312178.1622211,38581782.9477229,"Cereals, nes",782727139.548729
"49","Andean Latin America",1977,"BOL",36.03,2267,5.01,14.95,7.87,6.67,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96872,0.00024,8e-05,0.0073,0,0.00056,0.0047,0,NA,42.9688,26202436.7099863,73208252.8567867,41312178.1622211,39070159.9470612,"Cereals, nes",782727139.548729
"50","Andean Latin America",1977,"PER",22.17,3710,2.14,5.64,3.41,8.74,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93912,0.00016,0,0.00244,0,0.00016,0.0054,0.00028,NA,62.7062,26202436.7099863,73208252.8567867,41312178.1622211,39070159.9470612,"Cereals, nes",782727139.548729
"51","Andean Latin America",1977,"ECU",20.01,5251,0.68,10.11,6.18,2.52,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89302,8e-05,0,0.00068,0,8e-05,0.00084,0.00052,NA,44.2022,26202436.7099863,73208252.8567867,41312178.1622211,39070159.9470612,"Cereals, nes",782727139.548729
"52","Andean Latin America",1978,"BOL",35.58,2201,5.02,14.94,8.03,6.08,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97138,0.00036,0.00012,0.0056,0,0.00084,0.0042,0,NA,43.7962,30151409.9437638,18888888110.2928,42456207.7113288,45126034.7388556,"Cereals, nes",782727139.548729
"53","Andean Latin America",1978,"ECU",22.01,5373,0.67,11.28,6.84,2.69,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90368,0.00012,0,0.00102,0,0.00012,0.00126,0.00078,NA,45.1218,30151409.9437638,18888888110.2928,42456207.7113288,45126034.7388556,"Cereals, nes",782727139.548729
"54","Andean Latin America",1978,"PER",19.72,3591,1.95,5.38,3.22,7.04,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94878,0.00024,0,0.00296,0,0.00024,0.0053,0.00042,NA,63.3288,30151409.9437638,18888888110.2928,42456207.7113288,45126034.7388556,"Cereals, nes",782727139.548729
"55","Andean Latin America",1979,"ECU",22.68,5639,0.68,11.45,7.36,2.67,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91434,0.00016,0,0.00136,0,0.00016,0.00168,0.00104,NA,46.0414,35044914.2949441,21847276299.1494,40827492.739075,48183667.8346112,"Cereals, nes",767639061.444475
"56","Andean Latin America",1979,"BOL",36.32,2230,4.97,15.94,8.2,5.73,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97404,0.00048,0.00016,0.0039,0,0.00112,0.0037,0,NA,44.6236,35044914.2949441,21847276299.1494,40827492.739075,48183667.8346112,"Cereals, nes",767639061.444475
"57","Andean Latin America",1979,"PER",18.98,3659,1.89,5.03,3.11,6.86,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95844,0.00032,0,0.00348,0,0.00032,0.0052,0.00056,NA,63.9514,35044914.2949441,21847276299.1494,40827492.739075,48183667.8346112,"Cereals, nes",767639061.444475
"58","Andean Latin America",1980,"ECU",20.96,5826,0.66,9.32,7.91,2.56,"Americas",130,82333,7562950,460,233,16666,7662642,0,0,0,933,933,0,0,0,0,0,0,0,0,0,0,666,666,0,0,0,0,9000,0,0,0,1200,16600,13466,256493,7704507,7961000,0.0103,0.95,1e-04,0,0.0021,0.9625,0,0,0,1e-04,1e-04,0,0,0,0,0,0,0,0,0,0,1e-04,1e-04,0,0,0,0,0.0011,0,0,0,2e-04,0.0021,0.0017,0.0322,0.9678,1,0,234,4,10,"Medium",1.1,7,1.925,2e-04,0,0.0017,0,2e-04,0.0021,0.0013,"Ecuador",46.961,44115761.0680369,112209813.527266,55705187.5842623,68311314.5150259,"Cereals, nes",958138462.216766
"59","Andean Latin America",1980,"BOL",41.29,2229,4.63,20.82,8.89,5.59,"Americas",145,278000,5011990,2600,260,0,5292850,0,0,0,1800,1800,0,0,0,0,0,0,650,650,0,0,4000,4000,0,0,0,0,0,0,0,0,0,17000,12000,26700,5328300,5355000,0.0519,0.9359,5e-04,0,0,0.9884,0,0,0,3e-04,3e-04,0,0,0,0,0,0,1e-04,1e-04,0,0,7e-04,7e-04,0,0,0,0,0,0,0,0,0,0.0032,0.0022,0.005,0.995,0.9999,0,24,4,8,"Medium",1.1,7,1.9767,6e-04,2e-04,0.0022,0,0.0014,0.0032,0,"Bolivia (Plurinational State of)",45.451,44115761.0680369,112209813.527266,55705187.5842623,68311314.5150259,"Cereals, nes",958138462.216766
"60","Andean Latin America",1980,"PER",14.38,3900,1.38,3.73,2.52,4.87,"Americas",135,255500,16357861,1675,1750,431959,17048745,0,0,0,3300,3300,0,0,0,0,0,0,200,200,0,0,3000,3000,0,0,0,0,10000,0,0,0,1500,88500,68557,100198,17223802,17324000,0.0147,0.9442,1e-04,1e-04,0.0249,0.9841,0,0,0,2e-04,2e-04,0,0,0,0,0,0,0,0,0,0,2e-04,2e-04,0,0,0,0,6e-04,0,0,0,1e-04,0.0051,0.004,0.0058,0.9942,1.0001,0,234,4,10,"Medium",1.1,7,1.9681,4e-04,0,0.004,0,4e-04,0.0051,7e-04,"Peru",64.574,44115761.0680369,112209813.527266,55705187.5842623,68311314.5150259,"Cereals, nes",958138462.216766
"61","Andean Latin America",1981,"PER",16.05,4076,1.26,4.23,2.64,6.04,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96446,4e-04,0,0.00396,0,4e-04,0.0049,0.00056,NA,65.032,52304510.1903038,132968745.26123,101140703.714443,111593745.998876,"Cereals, nes",1117828205.91956
"62","Andean Latin America",1981,"ECU",20.21,5831,0.71,9.35,6.57,3.07,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92364,2e-04,0,0.00178,0,2e-04,0.0021,0.0013,NA,47.8118,52304510.1903038,132968745.26123,101140703.714443,111593745.998876,"Cereals, nes",1117828205.91956
"63","Andean Latin America",1981,"BOL",39.4,2238,4.63,19.16,8.96,5.28,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97004,0.00052,0.00016,0.00294,0,0.00132,0.00344,0,NA,46.4646,52304510.1903038,132968745.26123,101140703.714443,111593745.998876,"Cereals, nes",1117828205.91956
"64","Andean Latin America",1982,"PER",16.88,4035,1.26,4.64,2.55,6.62,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96082,4e-04,0,0.00392,0,4e-04,0.0047,0.00042,NA,65.49,45397106.4329946,114939756.87259,87336996.9560447,111341970.674008,"Cereals, nes",1161140687.63991
"65","Andean Latin America",1982,"ECU",20.73,5704,0.68,9.43,6.8,3.33,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92228,2e-04,0,0.00186,0,2e-04,0.0021,0.0013,NA,48.6626,45397106.4329946,114939756.87259,87336996.9560447,111341970.674008,"Cereals, nes",1161140687.63991
"66","Andean Latin America",1982,"BOL",38.09,2122,4.64,18.82,9.09,4.24,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96338,0.00044,0.00012,0.00368,0,0.00124,0.00368,0,NA,47.4782,45397106.4329946,114939756.87259,87336996.9560447,111341970.674008,"Cereals, nes",1161140687.63991
"67","Andean Latin America",1983,"ECU",21.15,5351,0.69,9.52,6.86,3.59,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92092,2e-04,0,0.00194,0,2e-04,0.0021,0.0013,NA,49.5134,8037400.65760901,104092530.85232,156481095.668106,140492039.502683,"Cereals, nes",1808782969.25441
"68","Andean Latin America",1983,"PER",16.93,3521,1.33,4.83,2.45,6.51,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95718,4e-04,0,0.00388,0,4e-04,0.0045,0.00028,NA,65.948,8037400.65760901,104092530.85232,156481095.668106,140492039.502683,"Cereals, nes",1808782969.25441
"69","Andean Latin America",1983,"BOL",39.37,2060,4.11,19.13,10.82,3.95,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95672,0.00036,8e-05,0.00442,0,0.00116,0.00392,0,NA,48.4918,8037400.65760901,104092530.85232,156481095.668106,140492039.502683,"Cereals, nes",1808782969.25441
"70","Andean Latin America",1984,"PER",15.07,3610,1.08,4.36,2.26,5.6,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95354,4e-04,0,0.00384,0,4e-04,0.0043,0.00014,NA,66.406,7809.1060597937,12577.3545340921,12076.2482512574,12468.7490365325,"Cereals, nes",2247.53469585113
"71","Andean Latin America",1984,"ECU",21.9,5357,0.62,9.51,7.09,4.2,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91956,2e-04,0,0.00202,0,2e-04,0.0021,0.0013,NA,50.3642,7809.1060597937,12577.3545340921,12076.2482512574,12468.7490365325,"Cereals, nes",2247.53469585113
"72","Andean Latin America",1984,"BOL",36.12,2140,2.51,19.69,9,3.78,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95006,0.00028,4e-05,0.00516,0,0.00108,0.00416,0,NA,49.5054,7809.1060597937,12577.3545340921,12076.2482512574,12468.7490365325,"Cereals, nes",2247.53469585113
