,,,2020,2030,2040,2050
Eutrop. [MtonPO4_eq],East Asia,SSP1,1.6249672541250875,3.1088546955611798,5.469414915285904,6.802543759954151
Eutrop. [MtonPO4_eq],East Asia,SSP2,1.5607340582947784,2.649846038746002,4.729368606197915,7.211529813061619
Eutrop. [MtonPO4_eq],East Asia,SSP3,1.5073731840816582,2.4490433054168,3.450614952381445,4.667268650676543
Eutrop. [MtonPO4_eq],East Asia,SSP4,1.478819073777337,2.4718454051434846,3.67483370195972,5.512142352287239
Eutrop. [MtonPO4_eq],East Asia,SSP5,1.6331561350782682,3.1961795154482657,5.757573810653848,6.957506976292282
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,1.5965213802374802,3.0019700841125045,5.3096895533629445,6.363627213367108
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,1.5152496355922622,2.550870568127034,4.39560816685471,6.622066584800173
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,1.451070677030531,2.3309231979752827,3.1480231524604214,4.033823995235522
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,1.422277558554451,2.3643101235744375,3.360878143909094,4.778074594325253
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,1.6070408342035796,3.0962068463901535,5.64867154310326,6.517858740215846
